CustomerID,AccountStatus,Age,CustomerTier,Gender,FirstName,LastName,CustomerSinceDate,City,StateProvince,Country,CountryISOCode,Latitude,Longitude,Name
16637,Active,55,Bronze,M,Rodney,Franco,38287,Tacoma,Washington,United States,USA,47.2649829,-122.4595008,Craze Entertainment
16638,Active,42,Silver,M,Mario,Cherri,39414,Tacoma,Washington,United States,USA,47.2649829,-122.4595008,Craze Entertainment
16639,Active,28,Silver,F,Vernon,Decker,38445,Tacoma,Washington,United States,USA,47.2649829,-122.4595008,Craze Entertainment
16640,Active,50,Gold,F,Wayne,Andra,38017,Tacoma,Washington,United States,USA,47.2649829,-122.4595008,Craze Entertainment
16641,Active,52,Bronze,F,Jason,Ayala,38018,Tacoma,Washington,United States,USA,47.2649829,-122.4595008,Craze Entertainment
16642,Active,41,Platinum,F,Jose,Romero,38482,Tacoma,Washington,United States,USA,47.2649829,-122.4595008,Craze Entertainment
16643,Canceled,48,Platinum,M,Isaac,Hicks,38482,Tacoma,Washington,United States,USA,47.2649829,-122.4595008,Craze Entertainment
16644,Active,40,Silver,F,Janet,Marlyn,39346,Tacoma,Washington,United States,USA,47.2649829,-122.4595008,Craze Entertainment
16645,Active,51,Silver,F,Kelly,Harding,40317,Tacoma,Washington,United States,USA,47.2649829,-122.4595008,Craze Entertainment
16646,Active,42,Silver,M,Thomas,Roberts,38396,Tacoma,Washington,United States,USA,47.2649829,-122.4595008,Craze Entertainment
16647,Active,44,PlatinumElite,M,Brett,Todd,40276,Tacoma,Washington,United States,USA,47.2649829,-122.4595008,Craze Entertainment
16648,Active,62,Gold,F,Edwin,Combs,40269,Tacoma,Washington,United States,USA,47.2649829,-122.4595008,Craze Entertainment
16649,PastDue,54,Gold,M,Casey,Ball,40249,Tacoma,Washington,United States,USA,47.2649829,-122.4595008,Craze Entertainment
16650,PastDue,61,Platinum,M,Jose,Catrina,38119,Tacoma,Washington,United States,USA,47.2649829,-122.4595008,Craze Entertainment
16651,Active,54,Bronze,M,Edward,Leonora,38621,Tacoma,Washington,United States,USA,47.2649829,-122.4595008,Craze Entertainment
16652,PastDue,34,Bronze,M,Chad,Sherita,40024,Tacoma,Washington,United States,USA,47.2649829,-122.4595008,Craze Entertainment
16653,PastDue,74,Bronze,F,Rose,Thompson,38322,Tacoma,Washington,United States,USA,47.2649829,-122.4595008,Craze Entertainment
16654,Active,45,Gold,F,Terry,Nila,38673,Tacoma,Washington,United States,USA,47.2649829,-122.4595008,Craze Entertainment
16655,Canceled,53,Bronze,M,Dan,Alda,40316,Tacoma,Washington,United States,USA,47.2649829,-122.4595008,Craze Entertainment
16656,Active,52,Silver,M,Bradley,Dalia,40796,Tacoma,Washington,United States,USA,47.2649829,-122.4595008,Craze Entertainment
16657,PastDue,55,PlatinumElite,M,Alvin,Mills,40199,Tacoma,Washington,United States,USA,47.2649829,-122.4595008,Craze Entertainment
16658,Active,47,Gold,M,Philip,Blair,38655,Tacoma,Washington,United States,USA,47.2649829,-122.4595008,Craze Entertainment
10636,Active,44,Platinum,F,Joshua,Kaitlyn,39859,Tampa,Florida,United States,USA,27.9552692,-82.4563199,Gaming Commission
15801,Canceled,44,Silver,F,Wanda,Underwood,38106,Tigard,Oregon,United States,USA,45.4312294,-122.7714861,Bio Tech
15165,Active,51,Silver,M,Rodney,House,39294,Tilton,New Hampshire,United States,USA,43.4294845,-71.5842643,NH Products
15067,Active,52,PlatinumElite,F,Ann,Zamora,38673,Tooele,Utah,United States,USA,40.5307776,-112.29828,UT Tel
3578,Active,55,Gold,M,Denise,Snow,40509,Toronto,Ontario,Canada,CAN,43.7104698,-79.3005159,Raptor Group
3579,PastDue,47,Gold,M,Chris,Morrow,38545,Toronto,Ontario,Canada,CAN,43.7104698,-79.3005159,Raptor Group
3580,PastDue,72,Platinum,M,Dustin,Lita,38154,Toronto,Ontario,Canada,CAN,43.7104698,-79.3005159,Raptor Group
3581,Active,54,Bronze,F,Joyce,Hanson,40276,Toronto,Ontario,Canada,CAN,43.7104698,-79.3005159,Raptor Group
3582,PastDue,48,Bronze,F,Ruby,Meyer,38021,Toronto,Ontario,Canada,CAN,43.7104698,-79.3005159,Raptor Group
3583,Active,39,Bronze,M,Anthony,Estrella,38925,Toronto,Ontario,Canada,CAN,43.7109632,-79.3002518,Raptor Group
3584,Canceled,53,Silver,F,Javier,Annabel,39383,Toronto,Ontario,Canada,CAN,43.7109632,-79.3002518,Raptor Group
3585,Active,44,Silver,F,Kurt,Fitzpatrick,40794,Toronto,Ontario,Canada,CAN,43.7109632,-79.3002518,Raptor Group
3586,Active,55,Bronze,M,Gloria,Yetta,40888,Toronto,Ontario,Canada,CAN,43.7109632,-79.3002518,Raptor Group
3587,Active,40,PlatinumElite,F,Barbara,Renate,38733,Toronto,Ontario,Canada,CAN,43.7109632,-79.3002518,Raptor Group
3588,PastDue,55,Platinum,F,Ruben,Herman,38869,Toronto,Ontario,Canada,CAN,43.7109632,-79.3002518,Raptor Group
3589,Active,33,Silver,F,Daryl,Corrina,40725,Toronto,Ontario,Canada,CAN,43.7109632,-79.3002518,Raptor Group
3590,Active,54,Silver,F,Marcus,Nathalie,38257,Toronto,Ontario,Canada,CAN,43.7111256,-79.2980505,Raptor Group
3591,Inactive,34,Gold,M,Larry,Trista,39341,Toronto,Ontario,Canada,CAN,43.7111256,-79.2980505,Raptor Group
3592,Active,74,Bronze,M,Roland,Winters,38579,Toronto,Ontario,Canada,CAN,43.7111256,-79.2980505,Raptor Group
3593,Active,48,Silver,M,Cory,Blair,38944,Toronto,Ontario,Canada,CAN,43.7114384,-79.2982266,Raptor Group
3594,Active,40,Gold,F,Jay,Wiggins,40406,Toronto,Ontario,Canada,CAN,43.7114384,-79.2982266,Raptor Group
3595,PastDue,51,Bronze,M,Ian,Felice,39988,Toronto,Ontario,Canada,CAN,43.7114384,-79.2982266,Raptor Group
3596,Active,42,Silver,F,Raul,Moss,40653,Toronto,Ontario,Canada,CAN,43.7114384,-79.2982266,Raptor Group
3597,Active,44,Bronze,M,Ralph,Carolee,40727,Toronto,Ontario,Canada,CAN,43.7114384,-79.2982266,Raptor Group
3598,Active,62,Platinum,F,Daryl,Elyse,38141,Toronto,Ontario,Canada,CAN,43.7114384,-79.2982266,Raptor Group
3599,Active,54,Gold,F,Carolyn,Benson,38614,Toronto,Ontario,Canada,CAN,43.7114384,-79.2982266,Raptor Group
3600,Active,61,Bronze,M,Darryl,Rina,38670,Toronto,Ontario,Canada,CAN,43.7114384,-79.2982266,Raptor Group
11972,Active,63,Silver,F,Glen,Rina,40278,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
11973,PastDue,38,Bronze,F,Nancy,Ray,40070,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
11974,Active,47,Silver,M,Alexander,Park,39633,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
11975,Active,58,PlatinumElite,F,Arthur,Maryjane,39419,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
11976,PastDue,62,Gold,F,Ashley,Potter,40807,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
11977,Active,38,Gold,M,Ivan,Mcgee,39549,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
11978,Inactive,33,Gold,F,Benjamin,Toby,40615,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
11979,Active,55,PlatinumElite,M,Dwight,Lettie,39779,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
11980,Active,44,Bronze,F,Darren,Maybelle,38653,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
11981,Active,64,Gold,F,Matthew,Ellis,38459,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
11982,Active,39,PlatinumElite,M,Nelson,Macdonald,39431,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
11983,Active,53,Bronze,F,Darrell,Rivers,39701,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
11984,Inactive,44,Bronze,F,Salvador,Fuentes,38729,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
11985,Active,55,PlatinumElite,M,Beverly,Tamar,39116,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
11986,Inactive,40,Gold,M,Betty,Jena,39684,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
11987,Active,55,PlatinumElite,F,Lee,Robbins,38113,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
11988,Active,33,Platinum,F,Ashley,Hamilton,38662,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
11989,PastDue,53,Platinum,F,Sara,Ashton,38370,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
11990,Active,35,Bronze,M,Carolyn,Rosales,39009,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
11991,Active,55,PlatinumElite,M,Billy,Hampton,38856,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
11992,Active,55,Silver,M,Mario,Gene,39898,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
11993,Active,47,Bronze,F,Martha,Emerson,40156,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
11994,Inactive,72,Bronze,F,Terrence,Juli,40086,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
11995,Canceled,54,Bronze,F,Brenda,Yetta,39546,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
11996,Active,48,Bronze,M,Clayton,Cruz,38942,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
11997,PastDue,58,Silver,F,Julio,Vinson,38272,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
11998,Active,44,Platinum,F,Harvey,Richard,40487,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
11999,Inactive,64,Silver,M,Alfred,Aurea,39652,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12000,Active,53,Gold,F,Luis,Kathi,40011,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12001,PastDue,48,Bronze,F,Philip,Sandoval,38988,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12002,Active,60,Gold,M,Gerald,Bartlett,38709,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12003,PastDue,50,Gold,F,Julio,Kesha,39221,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12004,Active,45,Bronze,F,Ray,Workman,38535,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12005,Inactive,43,Gold,M,Allan,Stein,40244,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12006,Active,45,Gold,F,Brian,Spencer,40723,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12007,Active,45,Silver,M,Anthony,Gladis,38548,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12008,Active,53,Bronze,F,Rodney,Roselyn,38369,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12009,Active,66,Silver,M,Stephanie,Aubrey,39925,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12010,Active,53,Bronze,F,Jacqueline,Lucretia,40176,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12011,Active,41,Silver,F,Andrea,Rich,40733,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12012,Active,55,Bronze,F,Edward,Mcguire,39423,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12013,Canceled,42,Silver,M,Jerry,Gentry,40068,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12014,Active,28,Silver,F,Ray,Maddox,40582,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12015,Active,50,Bronze,F,Kimberly,Payne,39744,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12016,Active,52,PlatinumElite,F,Jessie,Nielsen,39102,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12017,PastDue,41,Platinum,F,Francis,Lane,39753,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12018,Active,48,Silver,F,Lois,Mccray,39934,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12019,Active,40,Bronze,M,Lance,Valencia,38888,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12020,Active,51,Gold,F,Thomas,Violeta,40217,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12021,Active,42,Gold,F,Isaac,Welch,38399,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12022,Inactive,44,Bronze,F,Alvin,Aretha,38516,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12023,PastDue,62,Gold,M,Anthony,Woods,38008,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12024,PastDue,54,Bronze,F,Rodney,Gardner,38204,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12025,Inactive,61,Bronze,M,Ramon,Davida,38525,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12026,Active,54,Gold,M,Nicholas,Ross,40790,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12027,Active,34,Gold,M,Scott,Byers,38328,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12028,Active,74,Silver,M,Cheryl,Tawanna,39608,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12029,Active,45,PlatinumElite,M,Jessica,Majorie,39371,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12030,Active,53,Gold,M,Corey,Julissa,39451,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12031,Active,52,Silver,F,Julian,Karie,38269,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12032,Active,55,Silver,M,Herman,Buchanan,38910,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12033,Active,47,Platinum,F,Ricardo,Logan,40220,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12034,Active,33,Silver,F,Clarence,Hickman,38354,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12035,Canceled,63,Silver,M,Lance,Fox,40481,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12036,Active,38,Platinum,M,Clifford,India,40231,Torrance,California,United States,USA,33.8101772,-118.3520389,Bio Techniques
12037,Active,47,Bronze,F,Tracy,Cannon,40540,Torrance,California,United States,USA,33.8101772,-118.3520389,Astropharma
12038,Active,58,Silver,M,Wade,Clayton,40632,Torrance,California,United States,USA,33.8101772,-118.3520389,Astropharma
12039,Active,62,Silver,M,Byron,Moran,39184,Torrance,California,United States,USA,33.8101772,-118.3520389,Astropharma
12040,Active,38,Gold,M,Henry,Baldwin,40580,Torrance,California,United States,USA,33.8101772,-118.3520389,Astropharma
12041,Active,33,Bronze,F,Bernard,Tawana,39652,Torrance,California,United States,USA,33.8101772,-118.3520389,Astropharma
12042,Active,55,Platinum,M,Sara,Mireya,39158,Torrance,California,United States,USA,33.8101772,-118.3520389,Astropharma
12043,Canceled,44,Platinum,M,Katherine,Marcela,40151,Torrance,California,United States,USA,33.8101772,-118.3520389,Astropharma
12044,Active,64,Silver,M,Nathan,Ramirez,39700,Torrance,California,United States,USA,33.8101772,-118.3520389,Astropharma
12045,Active,39,Silver,M,Eric,Mcfadden,39441,Torrance,California,United States,USA,33.8101772,-118.3520389,Astropharma
12046,Active,53,Silver,M,Ruben,Caryl,39166,Torrance,California,United States,USA,33.8101772,-118.3520389,Astropharma
12047,Active,44,PlatinumElite,M,Dorothy,Rice,39886,Torrance,California,United States,USA,33.8101772,-118.3520389,Astropharma
12048,Active,55,Gold,M,Armando,Barb,39939,Torrance,California,United States,USA,33.8101772,-118.3520389,Astropharma
12049,PastDue,40,Gold,M,Catherine,Lashonda,39814,Torrance,California,United States,USA,33.8101772,-118.3520389,Astropharma
12050,PastDue,55,Platinum,M,Ann,Marilee,40223,Torrance,California,United States,USA,33.8101772,-118.3520389,Astropharma
12051,Active,33,Bronze,M,Michelle,Huber,40447,Torrance,California,United States,USA,33.8101772,-118.3520389,Astropharma
12052,PastDue,53,Bronze,F,Ramon,Dean,38643,Torrance,California,United States,USA,33.8101772,-118.3520389,Astropharma
12053,PastDue,35,Bronze,M,Kent,Ilona,40217,Torrance,California,United States,USA,33.8101772,-118.3520389,Astropharma
12054,Active,55,Gold,F,Willard,Lashanda,40819,Torrance,California,United States,USA,33.8101772,-118.3520389,Astropharma
12055,Canceled,55,Bronze,M,Joe,Bettina,38371,Torrance,California,United States,USA,33.8101772,-118.3520389,Astropharma
12056,Active,47,Silver,M,Leo,Corey,39372,Torrance,California,United States,USA,33.8101772,-118.3520389,Astropharma
12057,PastDue,72,PlatinumElite,F,Willard,Saunders,39247,Torrance,California,United States,USA,33.8101772,-118.3520389,Astropharma
12058,Active,54,Gold,M,Jared,Tana,40324,Torrance,California,United States,USA,33.8101772,-118.3520389,Astropharma
12059,Active,48,Silver,F,Daryl,Barker,40808,Torrance,California,United States,USA,33.8101772,-118.3520389,Astropharma
12060,Active,58,Gold,M,Andre,May,38763,Torrance,California,United States,USA,33.8101772,-118.3520389,Astropharma
12061,PastDue,44,Bronze,F,Sean,Ryan,38273,Torrance,California,United States,USA,33.8101772,-118.3520389,Astropharma
12062,Active,64,Silver,M,Darryl,Nielsen,39136,Torrance,California,United States,USA,33.8101772,-118.3520389,Astropharma
12063,Active,53,Bronze,M,Diane,Haney,40374,Torrance,California,United States,USA,33.8101772,-118.3520389,Astropharma
12064,Active,48,Platinum,M,Lester,Franks,39700,Torrance,California,United States,USA,33.8101772,-118.3520389,Astropharma
12065,Active,60,Gold,M,Marie,Sims,40664,Torrance,California,United States,USA,33.8101772,-118.3520389,Astropharma
3465,PastDue,55,Bronze,F,Barry,Todd,38250,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3466,PastDue,47,Bronze,M,Lewis,Camacho,40471,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3467,Active,33,Gold,M,Dan,Lavon,39812,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3468,Canceled,63,Bronze,F,David,Hodges,40751,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3469,Active,38,Silver,M,Arthur,Larsen,39894,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3470,PastDue,47,PlatinumElite,M,Zachary,Charline,40454,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3471,Active,58,Gold,M,Glen,Fatima,40695,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3472,Active,62,Silver,M,Herbert,Shasta,40631,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3473,Active,38,Gold,F,Jane,Summers,38042,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3474,PastDue,33,Bronze,M,Leroy,Dorcas,38687,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3475,Active,55,Silver,F,Ruby,Bambi,40764,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3476,Active,44,Bronze,M,Edwin,Milissa,40623,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3477,Active,64,Platinum,F,Kathleen,Cruz,40610,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3478,Active,39,Gold,F,Harold,Roxanna,39251,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3479,Active,53,Bronze,F,Virginia,Kramer,40412,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3480,Active,44,Silver,F,Armando,Georgianna,39842,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3481,Inactive,55,Gold,F,Elmer,Mcdonald,38238,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3482,Active,40,Bronze,F,Bill,Griffin,40707,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3483,Active,55,Bronze,M,Jon,Catina,39527,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3484,Inactive,33,Gold,F,Arthur,Suzan,39842,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3485,Active,53,Silver,F,Harry,Brenna,38273,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3486,PastDue,35,Bronze,M,Kirk,Lavonda,40174,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3487,Active,55,Silver,F,Clayton,Idella,40494,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3488,Active,55,PlatinumElite,M,Rafael,Lorinda,40331,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3489,PastDue,47,Gold,F,Ramon,Wolf,40872,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3490,Active,72,Gold,F,Christine,Dean,38176,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3491,Inactive,54,Gold,M,Gabriel,Foster,39778,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3492,Active,48,PlatinumElite,F,Wallace,Mackenzie,38350,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3493,Active,58,Bronze,M,Gary,Joetta,40720,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3494,Active,44,Gold,F,Samuel,Ardis,39765,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3495,Active,64,PlatinumElite,M,Billy,Zenaida,39291,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3496,Active,53,Bronze,M,Barbara,Good,38224,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3497,Inactive,48,Bronze,F,Bill,Spencer,38013,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3498,Active,60,PlatinumElite,F,Joel,Cathrine,38898,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3499,Inactive,50,Gold,M,Barbara,House,40237,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3500,Active,45,PlatinumElite,F,Joe,Wooten,38422,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3501,Active,43,Platinum,M,Dwight,Hailey,38046,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3502,PastDue,45,Platinum,M,Lonnie,Wood,38582,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3503,Active,45,Bronze,F,Douglas,Farley,40855,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3504,Active,53,PlatinumElite,M,Patricia,Shalonda,39255,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3505,Active,66,Silver,F,Chad,Rasmussen,38737,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3506,Active,53,Bronze,F,Jesse,Mariah,40890,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3507,Inactive,41,Bronze,F,Erik,Pate,38010,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3508,Canceled,55,Bronze,F,Felix,Gisela,40523,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3509,Active,42,Bronze,M,Bill,Woods,39489,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3510,PastDue,28,Silver,F,Calvin,Rivers,40009,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3511,Active,50,Platinum,M,Ryan,Malissa,39934,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3512,Inactive,52,Silver,F,Roger,Lyons,39065,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3513,Active,41,Gold,F,Lee,Julianna,40290,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,Gaming Store
3514,PastDue,48,Bronze,M,Fred,Nova,40841,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,The T Group
3515,Active,40,Gold,F,Rebecca,Holmes,40325,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,The T Group
3516,PastDue,51,Gold,F,Allen,Gayla,38662,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,The T Group
3517,Active,42,Bronze,F,Daryl,Rosina,40372,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,The T Group
3518,Inactive,44,Gold,M,Judith,Corrie,40872,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,The T Group
3519,Active,62,Gold,M,Melvin,Perkins,39443,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,The T Group
3520,Active,54,Silver,F,Lance,Shannan,39136,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,The T Group
3521,Active,61,Bronze,M,Brenda,Chaney,40138,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,The T Group
3522,Active,54,Silver,M,Linda,Gaye,38710,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,The T Group
3523,Active,34,Bronze,M,Paul,Rebeca,40195,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,The T Group
3524,Active,74,Silver,F,Alfred,Ilse,38908,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,The T Group
3525,Active,45,Bronze,F,Vernon,Delaney,38839,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,The T Group
3526,Canceled,53,Silver,F,Mildred,Vaughn,38844,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,The T Group
3527,Active,52,Silver,M,Vernon,Lowery,40697,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,The T Group
3528,Active,55,Bronze,M,Mathew,Lanette,38031,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,The T Group
3529,Active,47,PlatinumElite,M,Jamie,Lorine,38020,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,The T Group
3530,PastDue,33,Platinum,F,Lois,Maya,39151,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,The T Group
3531,Active,63,Silver,M,Barbara,Conley,39901,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,The T Group
3532,Active,38,Bronze,M,Bobby,Germaine,39108,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,The T Group
3533,Active,47,Gold,F,Micheal,Gardner,38772,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,The T Group
3534,Active,58,Gold,M,Brian,Sharyn,38210,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,The T Group
3535,Inactive,62,Bronze,M,Curtis,Carri,39589,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,The T Group
3536,PastDue,38,Gold,F,Lisa,Cherly,40066,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,The T Group
3537,PastDue,33,Bronze,F,Jordan,Octavia,39652,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,The T Group
3538,Inactive,55,Bronze,M,Albert,Audry,38612,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,The T Group
3539,Active,44,Gold,F,Adrian,Snow,38332,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,The T Group
3540,Active,64,Gold,M,Julie,Lennie,40530,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,The T Group
3541,Active,39,Silver,M,Randy,Key,40678,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,The T Group
3542,Active,53,PlatinumElite,F,Larry,Rodriquez,39151,Townsville,Queensland,Australia,AUS,-19.258106,146.818351,The T Group
